sorgente giorno mese ngiorno ora fuso anno cnt
Sorgente1 Thu Jan 10 16:30:00 CET 2019 38
Sorgente1 Thu Jan 10 17:00:00 CET 2019 33
Sorgente1 Thu Jan 10 17:30:00 CET 2019 32
Sorgente1 Thu Jan 10 18:00:00 CET 2019 27
Sorgente1 Thu Jan 10 18:30:00 CET 2019 25
Sorgente1 Thu Jan 10 19:00:00 CET 2019 19
Sorgente1 Thu Jan 10 19:30:00 CET 2019 14
Sorgente1 Thu Jan 10 20:00:00 CET 2019 10
Sorgente1 Thu Jan 10 20:30:00 CET 2019 8
Sorgente1 Thu Jan 10 21:00:00 CET 2019 6
Sorgente1 Thu Jan 10 21:30:00 CET 2019 5
Sorgente1 Thu Jan 10 22:00:00 CET 2019 5
Sorgente1 Thu Jan 10 22:30:00 CET 2019 4
Sorgente1 Thu Jan 10 23:00:00 CET 2019 4
Sorgente1 Thu Jan 10 23:30:00 CET 2019 4
Sorgente1 Fri Jan 11 00:00:00 CET 2019 4
Sorgente1 Fri Jan 11 00:30:00 CET 2019 4
Sorgente1 Fri Jan 11 01:00:00 CET 2019 3
Sorgente1 Fri Jan 11 01:30:00 CET 2019 3
Sorgente1 Fri Jan 11 02:00:00 CET 2019 3
Sorgente1 Fri Jan 11 02:30:00 CET 2019 3
Sorgente1 Fri Jan 11 03:00:00 CET 2019 3
Sorgente1 Fri Jan 11 03:30:00 CET 2019 3
Sorgente1 Fri Jan 11 04:00:00 CET 2019 3
Sorgente1 Fri Jan 11 04:30:00 CET 2019 4
Sorgente1 Fri Jan 11 05:00:00 CET 2019 5
Sorgente1 Fri Jan 11 05:30:00 CET 2019 5
Sorgente1 Fri Jan 11 06:00:00 CET 2019 8
Sorgente1 Fri Jan 11 06:30:00 CET 2019 11
Sorgente1 Fri Jan 11 07:00:00 CET 2019 14
Sorgente1 Fri Jan 11 07:30:00 CET 2019 18
Sorgente1 Fri Jan 11 08:00:00 CET 2019 26
Sorgente1 Fri Jan 11 08:30:00 CET 2019 32
Sorgente1 Fri Jan 11 09:00:00 CET 2019 36
Sorgente1 Fri Jan 11 09:30:00 CET 2019 43
Sorgente1 Fri Jan 11 10:00:00 CET 2019 44
Sorgente1 Fri Jan 11 10:30:00 CET 2019 46
Sorgente1 Fri Jan 11 11:00:00 CET 2019 46
Sorgente1 Fri Jan 11 11:30:00 CET 2019 46
Sorgente1 Fri Jan 11 12:00:00 CET 2019 47
Sorgente1 Fri Jan 11 12:30:00 CET 2019 46
Sorgente1 Fri Jan 11 13:00:00 CET 2019 44
Sorgente1 Fri Jan 11 13:30:00 CET 2019 45
Sorgente1 Fri Jan 11 14:00:00 CET 2019 47
Sorgente1 Fri Jan 11 14:30:00 CET 2019 48
Sorgente1 Fri Jan 11 15:00:00 CET 2019 49
Sorgente1 Fri Jan 11 15:30:00 CET 2019 48
Sorgente1 Fri Jan 11 16:00:00 CET 2019 46
Sorgente1 Fri Jan 11 16:30:00 CET 2019 38
Sorgente1 Fri Jan 11 17:00:00 CET 2019 33
Sorgente1 Fri Jan 11 17:30:00 CET 2019 32
Sorgente1 Fri Jan 11 18:00:00 CET 2019 27
Sorgente1 Fri Jan 11 18:30:00 CET 2019 25
Sorgente1 Fri Jan 11 19:00:00 CET 2019 19
Sorgente1 Fri Jan 11 19:30:00 CET 2019 14
Sorgente1 Fri Jan 11 20:00:00 CET 2019 10
Sorgente1 Fri Jan 11 20:30:00 CET 2019 8
Sorgente1 Fri Jan 11 21:00:00 CET 2019 6
Sorgente1 Fri Jan 11 21:30:00 CET 2019 5
Sorgente1 Fri Jan 11 22:00:00 CET 2019 5
Sorgente1 Fri Jan 11 22:30:00 CET 2019 4
Sorgente1 Fri Jan 11 23:00:00 CET 2019 4
Sorgente1 Fri Jan 11 23:30:00 CET 2019 4
Sorgente1 Sat Jan 12 00:00:00 CET 2019 3
Sorgente1 Sat Jan 12 00:30:00 CET 2019 5
Sorgente1 Sat Jan 12 01:00:00 CET 2019 5
Sorgente1 Sat Jan 12 01:30:00 CET 2019 5
Sorgente1 Sat Jan 12 02:00:00 CET 2019 4
Sorgente1 Sat Jan 12 02:30:00 CET 2019 5
Sorgente1 Sat Jan 12 03:00:00 CET 2019 5
Sorgente1 Sat Jan 12 03:30:00 CET 2019 5
Sorgente1 Sat Jan 12 04:00:00 CET 2019 6
Sorgente1 Sat Jan 12 04:30:00 CET 2019 8
Sorgente1 Sat Jan 12 05:00:00 CET 2019 10
Sorgente1 Sat Jan 12 05:30:00 CET 2019 14
Sorgente1 Sat Jan 12 06:00:00 CET 2019 20
Sorgente1 Sat Jan 12 06:30:00 CET 2019 31
Sorgente1 Sat Jan 12 07:00:00 CET 2019 34
Sorgente1 Sat Jan 12 07:30:00 CET 2019 41
Sorgente1 Sat Jan 12 08:00:00 CET 2019 44
Sorgente1 Sat Jan 12 08:30:00 CET 2019 48
Sorgente1 Sat Jan 12 09:00:00 CET 2019 50
Sorgente1 Sat Jan 12 09:30:00 CET 2019 51
Sorgente1 Sat Jan 12 10:00:00 CET 2019 52
Sorgente1 Sat Jan 12 10:30:00 CET 2019 55
Sorgente1 Sat Jan 12 11:00:00 CET 2019 56
Sorgente1 Sat Jan 12 11:30:00 CET 2019 59
Sorgente1 Sat Jan 12 12:00:00 CET 2019 61
Sorgente1 Sat Jan 12 12:30:00 CET 2019 61
Sorgente1 Sat Jan 12 13:00:00 CET 2019 61
Sorgente1 Sat Jan 12 13:30:00 CET 2019 61
Sorgente1 Sat Jan 12 14:00:00 CET 2019 60
Sorgente1 Sat Jan 12 14:30:00 CET 2019 60
Sorgente1 Sat Jan 12 15:00:00 CET 2019 58
Sorgente1 Sat Jan 12 15:30:00 CET 2019 58
Sorgente1 Sat Jan 12 16:00:00 CET 2019 55
Sorgente1 Sat Jan 12 16:30:00 CET 2019 51
Sorgente1 Sat Jan 12 17:00:00 CET 2019 49
Sorgente1 Sat Jan 12 17:30:00 CET 2019 48
Sorgente1 Sat Jan 12 18:00:00 CET 2019 44
Sorgente1 Sat Jan 12 18:30:00 CET 2019 41
Sorgente1 Sat Jan 12 19:00:00 CET 2019 38
Sorgente1 Sat Jan 12 19:30:00 CET 2019 32
Sorgente1 Sat Jan 12 20:00:00 CET 2019 29
Sorgente1 Sat Jan 12 20:30:00 CET 2019 23
Sorgente1 Sat Jan 12 21:00:00 CET 2019 17
Sorgente1 Sat Jan 12 21:30:00 CET 2019 11
Sorgente1 Sat Jan 12 22:00:00 CET 2019 9
Sorgente1 Sat Jan 12 22:30:00 CET 2019 6
Sorgente1 Sat Jan 12 23:00:00 CET 2019 5
Sorgente1 Sat Jan 12 23:30:00 CET 2019 6
Sorgente1 Sun Jan 13 00:00:00 CET 2019 6
Sorgente1 Sun Jan 13 00:30:00 CET 2019 6
Sorgente1 Sun Jan 13 01:00:00 CET 2019 5
Sorgente1 Sun Jan 13 01:30:00 CET 2019 5
Sorgente1 Sun Jan 13 02:00:00 CET 2019 4
Sorgente1 Sun Jan 13 02:30:00 CET 2019 4
Sorgente1 Sun Jan 13 03:00:00 CET 2019 4
Sorgente1 Sun Jan 13 03:30:00 CET 2019 4
Sorgente1 Sun Jan 13 04:00:00 CET 2019 5
Sorgente1 Sun Jan 13 04:30:00 CET 2019 4
Sorgente1 Sun Jan 13 05:00:00 CET 2019 6
Sorgente1 Sun Jan 13 05:30:00 CET 2019 8
Sorgente1 Sun Jan 13 06:00:00 CET 2019 8
Sorgente1 Sun Jan 13 06:30:00 CET 2019 11
Sorgente1 Sun Jan 13 07:00:00 CET 2019 16
Sorgente1 Sun Jan 13 07:30:00 CET 2019 23
Sorgente1 Sun Jan 13 08:00:00 CET 2019 29
Sorgente1 Sun Jan 13 08:30:00 CET 2019 33
Sorgente1 Sun Jan 13 09:00:00 CET 2019 36
Sorgente1 Sun Jan 13 09:30:00 CET 2019 41
Sorgente1 Sun Jan 13 10:00:00 CET 2019 47
Sorgente1 Sun Jan 13 10:30:00 CET 2019 49
Sorgente1 Sun Jan 13 11:00:00 CET 2019 50
Sorgente1 Sun Jan 13 11:30:00 CET 2019 51
Sorgente1 Sun Jan 13 12:00:00 CET 2019 52
Sorgente1 Sun Jan 13 12:30:00 CET 2019 52
Sorgente1 Sun Jan 13 13:00:00 CET 2019 52
Sorgente1 Sun Jan 13 13:30:00 CET 2019 53
Sorgente1 Sun Jan 13 14:00:00 CET 2019 53
Sorgente1 Sun Jan 13 14:30:00 CET 2019 53
Sorgente1 Sun Jan 13 15:00:00 CET 2019 51
Sorgente1 Sun Jan 13 15:30:00 CET 2019 50
Sorgente1 Sun Jan 13 16:00:00 CET 2019 50
Sorgente1 Sun Jan 13 16:30:00 CET 2019 50
Sorgente1 Sun Jan 13 17:00:00 CET 2019 49
Sorgente1 Sun Jan 13 17:30:00 CET 2019 44
Sorgente1 Sun Jan 13 18:00:00 CET 2019 39
Sorgente1 Sun Jan 13 18:30:00 CET 2019 34
Sorgente1 Sun Jan 13 19:00:00 CET 2019 26
Sorgente1 Sun Jan 13 19:30:00 CET 2019 22
Sorgente1 Sun Jan 13 20:00:00 CET 2019 17
Sorgente1 Sun Jan 13 20:30:00 CET 2019 13
Sorgente1 Sun Jan 13 21:00:00 CET 2019 11
Sorgente1 Sun Jan 13 21:30:00 CET 2019 9
Sorgente1 Sun Jan 13 22:00:00 CET 2019 7
Sorgente1 Sun Jan 13 22:30:00 CET 2019 6
Sorgente1 Sun Jan 13 23:00:00 CET 2019 4
Sorgente1 Sun Jan 13 23:30:00 CET 2019 4
Sorgente1 Mon Jan 14 00:00:00 CET 2019 4
Sorgente1 Mon Jan 14 00:30:00 CET 2019 4
Sorgente1 Mon Jan 14 01:00:00 CET 2019 3
Sorgente1 Mon Jan 14 01:30:00 CET 2019 3
Sorgente1 Mon Jan 14 02:00:00 CET 2019 3
Sorgente1 Mon Jan 14 02:30:00 CET 2019 3
Sorgente1 Mon Jan 14 03:00:00 CET 2019 3
Sorgente1 Mon Jan 14 03:30:00 CET 2019 3
Sorgente1 Mon Jan 14 04:00:00 CET 2019 3
Sorgente1 Mon Jan 14 04:30:00 CET 2019 4
Sorgente1 Mon Jan 14 05:00:00 CET 2019 5
Sorgente1 Mon Jan 14 05:30:00 CET 2019 5
Sorgente1 Mon Jan 14 06:00:00 CET 2019 8
Sorgente1 Mon Jan 14 06:30:00 CET 2019 11
Sorgente1 Mon Jan 14 07:00:00 CET 2019 14
Sorgente1 Mon Jan 14 07:30:00 CET 2019 18
Sorgente1 Mon Jan 14 08:00:00 CET 2019 26
Sorgente1 Mon Jan 14 08:30:00 CET 2019 32
Sorgente1 Mon Jan 14 09:00:00 CET 2019 36
Sorgente1 Mon Jan 14 09:30:00 CET 2019 43
Sorgente1 Mon Jan 14 10:00:00 CET 2019 44
Sorgente1 Mon Jan 14 10:30:00 CET 2019 46
Sorgente1 Mon Jan 14 11:00:00 CET 2019 46
Sorgente1 Mon Jan 14 11:30:00 CET 2019 46
Sorgente1 Mon Jan 14 12:00:00 CET 2019 47
Sorgente1 Mon Jan 14 12:30:00 CET 2019 46
Sorgente1 Mon Jan 14 13:00:00 CET 2019 44
Sorgente1 Mon Jan 14 13:30:00 CET 2019 45
Sorgente1 Mon Jan 14 14:00:00 CET 2019 47
Sorgente1 Mon Jan 14 14:30:00 CET 2019 48
Sorgente1 Mon Jan 14 15:00:00 CET 2019 49
Sorgente1 Mon Jan 14 15:30:00 CET 2019 48
Sorgente1 Mon Jan 14 16:00:00 CET 2019 46
Sorgente1 Mon Jan 14 16:30:00 CET 2019 38
Sorgente1 Mon Jan 14 17:00:00 CET 2019 33
Sorgente1 Mon Jan 14 17:30:00 CET 2019 32
Sorgente1 Mon Jan 14 18:00:00 CET 2019 27
Sorgente1 Mon Jan 14 18:30:00 CET 2019 25
Sorgente1 Mon Jan 14 19:00:00 CET 2019 19
Sorgente1 Mon Jan 14 19:30:00 CET 2019 14
Sorgente1 Mon Jan 14 20:00:00 CET 2019 10
Sorgente1 Mon Jan 14 20:30:00 CET 2019 8
Sorgente1 Mon Jan 14 21:00:00 CET 2019 6
Sorgente1 Mon Jan 14 21:30:00 CET 2019 5
Sorgente1 Mon Jan 14 22:00:00 CET 2019 5
Sorgente1 Mon Jan 14 22:30:00 CET 2019 4
Sorgente1 Mon Jan 14 23:00:00 CET 2019 4
Sorgente1 Mon Jan 14 23:30:00 CET 2019 4
Sorgente1 Tue Jan 15 00:00:00 CET 2019 4
Sorgente1 Tue Jan 15 00:30:00 CET 2019 4
Sorgente1 Tue Jan 15 01:00:00 CET 2019 3
Sorgente1 Tue Jan 15 01:30:00 CET 2019 3
Sorgente1 Tue Jan 15 02:00:00 CET 2019 3
Sorgente1 Tue Jan 15 02:30:00 CET 2019 3
Sorgente1 Tue Jan 15 03:00:00 CET 2019 3
Sorgente1 Tue Jan 15 03:30:00 CET 2019 3
Sorgente1 Tue Jan 15 04:00:00 CET 2019 3
Sorgente1 Tue Jan 15 04:30:00 CET 2019 4
Sorgente1 Tue Jan 15 05:00:00 CET 2019 5
Sorgente1 Tue Jan 15 05:30:00 CET 2019 5
Sorgente1 Tue Jan 15 06:00:00 CET 2019 8
Sorgente1 Tue Jan 15 06:30:00 CET 2019 11
Sorgente1 Tue Jan 15 07:00:00 CET 2019 14
Sorgente1 Tue Jan 15 07:30:00 CET 2019 18
Sorgente1 Tue Jan 15 08:00:00 CET 2019 26
Sorgente1 Tue Jan 15 08:30:00 CET 2019 32
Sorgente1 Tue Jan 15 09:00:00 CET 2019 36
Sorgente1 Tue Jan 15 09:30:00 CET 2019 43
Sorgente1 Tue Jan 15 10:00:00 CET 2019 44
Sorgente1 Tue Jan 15 10:30:00 CET 2019 46
Sorgente1 Tue Jan 15 11:00:00 CET 2019 46
Sorgente1 Tue Jan 15 11:30:00 CET 2019 46
Sorgente1 Tue Jan 15 12:00:00 CET 2019 47
Sorgente1 Tue Jan 15 12:30:00 CET 2019 46
Sorgente1 Tue Jan 15 13:00:00 CET 2019 44
Sorgente1 Tue Jan 15 13:30:00 CET 2019 45
Sorgente1 Tue Jan 15 14:00:00 CET 2019 47
Sorgente1 Tue Jan 15 14:30:00 CET 2019 48
Sorgente1 Tue Jan 15 15:00:00 CET 2019 49
Sorgente1 Tue Jan 15 15:30:00 CET 2019 48
Sorgente1 Tue Jan 15 16:00:00 CET 2019 46
Sorgente1 Tue Jan 15 16:30:00 CET 2019 38
Sorgente1 Tue Jan 15 17:00:00 CET 2019 33
Sorgente1 Tue Jan 15 17:30:00 CET 2019 32
Sorgente1 Tue Jan 15 18:00:00 CET 2019 27
Sorgente1 Tue Jan 15 18:30:00 CET 2019 25
Sorgente1 Tue Jan 15 19:00:00 CET 2019 19
Sorgente1 Tue Jan 15 19:30:00 CET 2019 14
Sorgente1 Tue Jan 15 20:00:00 CET 2019 10
Sorgente1 Tue Jan 15 20:30:00 CET 2019 8
Sorgente1 Tue Jan 15 21:00:00 CET 2019 6
Sorgente1 Tue Jan 15 21:30:00 CET 2019 5
Sorgente1 Tue Jan 15 22:00:00 CET 2019 5
Sorgente1 Tue Jan 15 22:30:00 CET 2019 4
Sorgente1 Tue Jan 15 23:00:00 CET 2019 4
Sorgente1 Tue Jan 15 23:30:00 CET 2019 4
Sorgente1 Wed Jan 16 00:00:00 CET 2019 4
Sorgente1 Wed Jan 16 00:30:00 CET 2019 4
Sorgente1 Wed Jan 16 01:00:00 CET 2019 3
Sorgente1 Wed Jan 16 01:30:00 CET 2019 3
Sorgente1 Wed Jan 16 02:00:00 CET 2019 3
Sorgente1 Wed Jan 16 02:30:00 CET 2019 3
Sorgente1 Wed Jan 16 03:00:00 CET 2019 3
Sorgente1 Wed Jan 16 03:30:00 CET 2019 3
Sorgente1 Wed Jan 16 04:00:00 CET 2019 3
Sorgente1 Wed Jan 16 04:30:00 CET 2019 4
Sorgente1 Wed Jan 16 05:00:00 CET 2019 5
Sorgente1 Wed Jan 16 05:30:00 CET 2019 5
Sorgente1 Wed Jan 16 06:00:00 CET 2019 8
Sorgente1 Wed Jan 16 06:30:00 CET 2019 11
Sorgente1 Wed Jan 16 07:00:00 CET 2019 14
Sorgente1 Wed Jan 16 07:30:00 CET 2019 18
Sorgente1 Wed Jan 16 08:00:00 CET 2019 26
Sorgente1 Wed Jan 16 08:30:00 CET 2019 32
Sorgente1 Wed Jan 16 09:00:00 CET 2019 36
Sorgente1 Wed Jan 16 09:30:00 CET 2019 43
Sorgente1 Wed Jan 16 10:00:00 CET 2019 44
Sorgente1 Wed Jan 16 10:30:00 CET 2019 46
Sorgente1 Wed Jan 16 11:00:00 CET 2019 46
Sorgente1 Wed Jan 16 11:30:00 CET 2019 46
Sorgente1 Wed Jan 16 12:00:00 CET 2019 47
Sorgente1 Wed Jan 16 12:30:00 CET 2019 46
Sorgente1 Wed Jan 16 13:00:00 CET 2019 44
Sorgente1 Wed Jan 16 13:30:00 CET 2019 45
Sorgente1 Wed Jan 16 14:00:00 CET 2019 47
Sorgente1 Wed Jan 16 14:30:00 CET 2019 48
Sorgente1 Wed Jan 16 15:00:00 CET 2019 49
Sorgente1 Wed Jan 16 15:30:00 CET 2019 48
Sorgente1 Wed Jan 16 16:00:00 CET 2019 46
Sorgente1 Wed Jan 16 16:30:00 CET 2019 38
Sorgente1 Wed Jan 16 17:00:00 CET 2019 33
Sorgente1 Wed Jan 16 17:30:00 CET 2019 32
Sorgente1 Wed Jan 16 18:00:00 CET 2019 27
Sorgente1 Wed Jan 16 18:30:00 CET 2019 25
Sorgente1 Wed Jan 16 19:00:00 CET 2019 19
Sorgente1 Wed Jan 16 19:30:00 CET 2019 14
Sorgente1 Wed Jan 16 20:00:00 CET 2019 10
Sorgente1 Wed Jan 16 20:30:00 CET 2019 8
Sorgente1 Wed Jan 16 21:00:00 CET 2019 6
Sorgente1 Wed Jan 16 21:30:00 CET 2019 5
Sorgente1 Wed Jan 16 22:00:00 CET 2019 5
Sorgente1 Wed Jan 16 22:30:00 CET 2019 4
Sorgente1 Wed Jan 16 23:00:00 CET 2019 4
Sorgente1 Wed Jan 16 23:30:00 CET 2019 4
Sorgente1 Thu Jan 17 00:00:00 CET 2019 4
Sorgente1 Thu Jan 17 00:30:00 CET 2019 4
Sorgente1 Thu Jan 17 01:00:00 CET 2019 3
Sorgente1 Thu Jan 17 01:30:00 CET 2019 3
Sorgente1 Thu Jan 17 02:00:00 CET 2019 3
Sorgente1 Thu Jan 17 02:30:00 CET 2019 3
Sorgente1 Thu Jan 17 03:00:00 CET 2019 3
Sorgente1 Thu Jan 17 03:30:00 CET 2019 3
Sorgente1 Thu Jan 17 04:00:00 CET 2019 3
Sorgente1 Thu Jan 17 04:30:00 CET 2019 4
Sorgente1 Thu Jan 17 05:00:00 CET 2019 5
Sorgente1 Thu Jan 17 05:30:00 CET 2019 5
Sorgente1 Thu Jan 17 06:00:00 CET 2019 8
Sorgente1 Thu Jan 17 06:30:00 CET 2019 11
Sorgente1 Thu Jan 17 07:00:00 CET 2019 14
Sorgente1 Thu Jan 17 07:30:00 CET 2019 18
Sorgente1 Thu Jan 17 08:00:00 CET 2019 26
Sorgente1 Thu Jan 17 08:30:00 CET 2019 32
Sorgente1 Thu Jan 17 09:00:00 CET 2019 36
Sorgente1 Thu Jan 17 09:30:00 CET 2019 43
Sorgente1 Thu Jan 17 10:00:00 CET 2019 44
Sorgente1 Thu Jan 17 10:30:00 CET 2019 46
Sorgente1 Thu Jan 17 11:00:00 CET 2019 46
Sorgente1 Thu Jan 17 11:30:00 CET 2019 46
Sorgente1 Thu Jan 17 12:00:00 CET 2019 47
Sorgente1 Thu Jan 17 12:30:00 CET 2019 46
Sorgente1 Thu Jan 17 13:00:00 CET 2019 44
Sorgente1 Thu Jan 17 13:30:00 CET 2019 45
Sorgente1 Thu Jan 17 14:00:00 CET 2019 47
Sorgente1 Thu Jan 17 14:30:00 CET 2019 48
Sorgente1 Thu Jan 17 15:00:00 CET 2019 49
Sorgente1 Thu Jan 17 15:30:00 CET 2019 48
Sorgente1 Thu Jan 17 16:00:00 CET 2019 46
Sorgente1 Thu Jan 17 16:30:00 CET 2019 38
Sorgente1 Thu Jan 17 17:00:00 CET 2019 33
Sorgente1 Thu Jan 17 17:30:00 CET 2019 32
Sorgente1 Thu Jan 17 18:00:00 CET 2019 27
Sorgente1 Thu Jan 17 18:30:00 CET 2019 25
Sorgente1 Thu Jan 17 19:00:00 CET 2019 19
Sorgente1 Thu Jan 17 19:30:00 CET 2019 14
Sorgente1 Thu Jan 17 20:00:00 CET 2019 10
Sorgente1 Thu Jan 17 20:30:00 CET 2019 8
Sorgente1 Thu Jan 17 21:00:00 CET 2019 6
Sorgente1 Thu Jan 17 21:30:00 CET 2019 5
Sorgente1 Thu Jan 17 22:00:00 CET 2019 5
Sorgente1 Thu Jan 17 22:30:00 CET 2019 4
Sorgente1 Thu Jan 17 23:00:00 CET 2019 4
Sorgente1 Thu Jan 17 23:30:00 CET 2019 4
Sorgente1 Fri Jan 18 00:00:00 CET 2019 4
Sorgente1 Fri Jan 18 00:30:00 CET 2019 4
Sorgente1 Fri Jan 18 01:00:00 CET 2019 3
Sorgente1 Fri Jan 18 01:30:00 CET 2019 3
Sorgente1 Fri Jan 18 02:00:00 CET 2019 3
Sorgente1 Fri Jan 18 02:30:00 CET 2019 3
Sorgente1 Fri Jan 18 03:00:00 CET 2019 3
Sorgente1 Fri Jan 18 03:30:00 CET 2019 3
Sorgente1 Fri Jan 18 04:00:00 CET 2019 3
Sorgente1 Fri Jan 18 04:30:00 CET 2019 4
Sorgente1 Fri Jan 18 05:00:00 CET 2019 5
Sorgente1 Fri Jan 18 05:30:00 CET 2019 5
Sorgente1 Fri Jan 18 06:00:00 CET 2019 8
Sorgente1 Fri Jan 18 06:30:00 CET 2019 11
Sorgente1 Fri Jan 18 07:00:00 CET 2019 14
Sorgente1 Fri Jan 18 07:30:00 CET 2019 18
Sorgente1 Fri Jan 18 08:00:00 CET 2019 26
Sorgente1 Fri Jan 18 08:30:00 CET 2019 32
Sorgente1 Fri Jan 18 09:00:00 CET 2019 36
Sorgente1 Fri Jan 18 09:30:00 CET 2019 43
Sorgente1 Fri Jan 18 10:00:00 CET 2019 44
Sorgente1 Fri Jan 18 10:30:00 CET 2019 46
Sorgente1 Fri Jan 18 11:00:00 CET 2019 46
Sorgente1 Fri Jan 18 11:30:00 CET 2019 46
Sorgente1 Fri Jan 18 12:00:00 CET 2019 47
Sorgente1 Fri Jan 18 12:30:00 CET 2019 46
Sorgente1 Fri Jan 18 13:00:00 CET 2019 44
Sorgente1 Fri Jan 18 13:30:00 CET 2019 45
Sorgente1 Fri Jan 18 14:00:00 CET 2019 47
Sorgente1 Fri Jan 18 14:30:00 CET 2019 48
Sorgente1 Fri Jan 18 15:00:00 CET 2019 49
Sorgente1 Fri Jan 18 15:30:00 CET 2019 48
Sorgente1 Fri Jan 18 16:00:00 CET 2019 46
Sorgente1 Fri Jan 18 16:30:00 CET 2019 38
Sorgente1 Fri Jan 18 17:00:00 CET 2019 33
Sorgente1 Fri Jan 18 17:30:00 CET 2019 32
Sorgente1 Fri Jan 18 18:00:00 CET 2019 27
Sorgente1 Fri Jan 18 18:30:00 CET 2019 25
Sorgente1 Fri Jan 18 19:00:00 CET 2019 19
Sorgente1 Fri Jan 18 19:30:00 CET 2019 14
Sorgente1 Fri Jan 18 20:00:00 CET 2019 10
Sorgente1 Fri Jan 18 20:30:00 CET 2019 8
Sorgente1 Fri Jan 18 21:00:00 CET 2019 6
Sorgente1 Fri Jan 18 21:30:00 CET 2019 5
Sorgente1 Fri Jan 18 22:00:00 CET 2019 5
Sorgente1 Fri Jan 18 22:30:00 CET 2019 4
Sorgente1 Fri Jan 18 23:00:00 CET 2019 4
Sorgente1 Fri Jan 18 23:30:00 CET 2019 4
Sorgente1 Sat Jan 19 00:00:00 CET 2019 3
Sorgente1 Sat Jan 19 00:30:00 CET 2019 5
Sorgente1 Sat Jan 19 01:00:00 CET 2019 5
Sorgente1 Sat Jan 19 01:30:00 CET 2019 5
Sorgente1 Sat Jan 19 02:00:00 CET 2019 4
Sorgente1 Sat Jan 19 02:30:00 CET 2019 5
Sorgente1 Sat Jan 19 03:00:00 CET 2019 5
Sorgente1 Sat Jan 19 03:30:00 CET 2019 5
Sorgente1 Sat Jan 19 04:00:00 CET 2019 6
Sorgente1 Sat Jan 19 04:30:00 CET 2019 8
Sorgente1 Sat Jan 19 05:00:00 CET 2019 10
Sorgente1 Sat Jan 19 05:30:00 CET 2019 14
Sorgente1 Sat Jan 19 06:00:00 CET 2019 20
Sorgente1 Sat Jan 19 06:30:00 CET 2019 31
Sorgente1 Sat Jan 19 07:00:00 CET 2019 34
Sorgente1 Sat Jan 19 07:30:00 CET 2019 41
Sorgente1 Sat Jan 19 08:00:00 CET 2019 44
Sorgente1 Sat Jan 19 08:30:00 CET 2019 48
Sorgente1 Sat Jan 19 09:00:00 CET 2019 50
Sorgente1 Sat Jan 19 09:30:00 CET 2019 51
Sorgente1 Sat Jan 19 10:00:00 CET 2019 52
Sorgente1 Sat Jan 19 10:30:00 CET 2019 55
Sorgente1 Sat Jan 19 11:00:00 CET 2019 56
Sorgente1 Sat Jan 19 11:30:00 CET 2019 59
Sorgente1 Sat Jan 19 12:00:00 CET 2019 61
Sorgente1 Sat Jan 19 12:30:00 CET 2019 61
Sorgente1 Sat Jan 19 13:00:00 CET 2019 61
Sorgente1 Sat Jan 19 13:30:00 CET 2019 61
Sorgente1 Sat Jan 19 14:00:00 CET 2019 60
Sorgente1 Sat Jan 19 14:30:00 CET 2019 60
Sorgente1 Sat Jan 19 15:00:00 CET 2019 58
Sorgente1 Sat Jan 19 15:30:00 CET 2019 58
Sorgente1 Sat Jan 19 16:00:00 CET 2019 55
Sorgente1 Sat Jan 19 16:30:00 CET 2019 51
Sorgente1 Sat Jan 19 17:00:00 CET 2019 49
Sorgente1 Sat Jan 19 17:30:00 CET 2019 48
Sorgente1 Sat Jan 19 18:00:00 CET 2019 44
Sorgente1 Sat Jan 19 18:30:00 CET 2019 41
Sorgente1 Sat Jan 19 19:00:00 CET 2019 38
Sorgente1 Sat Jan 19 19:30:00 CET 2019 32
Sorgente1 Sat Jan 19 20:00:00 CET 2019 29
Sorgente1 Sat Jan 19 20:30:00 CET 2019 23
Sorgente1 Sat Jan 19 21:00:00 CET 2019 17
Sorgente1 Sat Jan 19 21:30:00 CET 2019 11
Sorgente1 Sat Jan 19 22:00:00 CET 2019 9
Sorgente1 Sat Jan 19 22:30:00 CET 2019 6
Sorgente1 Sat Jan 19 23:00:00 CET 2019 5
Sorgente1 Sat Jan 19 23:30:00 CET 2019 6
Sorgente1 Sun Jan 20 00:00:00 CET 2019 6
Sorgente1 Sun Jan 20 00:30:00 CET 2019 6
Sorgente1 Sun Jan 20 01:00:00 CET 2019 5
Sorgente1 Sun Jan 20 01:30:00 CET 2019 5
Sorgente1 Sun Jan 20 02:00:00 CET 2019 4
Sorgente1 Sun Jan 20 02:30:00 CET 2019 4
Sorgente1 Sun Jan 20 03:00:00 CET 2019 4
Sorgente1 Sun Jan 20 03:30:00 CET 2019 4
Sorgente1 Sun Jan 20 04:00:00 CET 2019 5
Sorgente1 Sun Jan 20 04:30:00 CET 2019 4
Sorgente1 Sun Jan 20 05:00:00 CET 2019 6
Sorgente1 Sun Jan 20 05:30:00 CET 2019 8
Sorgente1 Sun Jan 20 06:00:00 CET 2019 8
Sorgente1 Sun Jan 20 06:30:00 CET 2019 11
Sorgente1 Sun Jan 20 07:00:00 CET 2019 16
Sorgente1 Sun Jan 20 07:30:00 CET 2019 23
Sorgente1 Sun Jan 20 08:00:00 CET 2019 29
Sorgente1 Sun Jan 20 08:30:00 CET 2019 33
